prefix,value_label,value_label_split,value
dbpprop,fisheryWildInland,"['fishery', 'Wild', 'Inland']",http://dbpedia.org/property/fisheryWildInland
dbpprop,fisheryWildInlandMarine,"['fishery', 'Wild', 'Inland', 'Marine']",http://dbpedia.org/property/fisheryWildInlandMarine
dbpprop,fisheryWildMarine,"['fishery', 'Wild', 'Marine']",http://dbpedia.org/property/fisheryWildMarine
dbpprop,fisheryWildTotal,"['fishery', 'Wild', 'Total']",http://dbpedia.org/property/fisheryWildTotal
dbpprop,fishing,['fishing'],http://dbpedia.org/property/fishing
dbpprop,fitnessCoach,"['fitness', 'Coach']",http://dbpedia.org/property/fitnessCoach
dbpprop,fived,['fived'],http://dbpedia.org/property/fived
dbpprop,fixturesSecretary,"['fixtures', 'Secretary']",http://dbpedia.org/property/fixturesSecretary
dbpprop,fjords,['fjords'],http://dbpedia.org/property/fjords
dbpprop,flag1Alt,"['flag', 'Alt']",http://dbpedia.org/property/flag1Alt
dbpprop,flagesize,['flagesize'],http://dbpedia.org/property/flagesize
dbpprop,flamethrows,['flamethrows'],http://dbpedia.org/property/flamethrows
dbpprop,flightTime,"['flight', 'Time']",http://dbpedia.org/property/flightTime
dbpprop,float12Alt,"['float', 'Alt']",http://dbpedia.org/property/float12Alt
dbpprop,float12Caption,"['float', 'Caption']",http://dbpedia.org/property/float12Caption
dbpprop,float12Width,"['float', 'Width']",http://dbpedia.org/property/float12Width
dbpprop,floruit,['floruit'],http://dbpedia.org/property/floruit
dbpprop,flost,['flost'],http://dbpedia.org/property/flost
dbpprop,fls,['fls'],http://dbpedia.org/property/fls
dbpprop,flyCarAls,"['fly', 'Car', 'Als']",http://dbpedia.org/property/flyCarAls
dbpprop,fmt,['fmt'],http://dbpedia.org/property/fmt
dbpprop,fogSignal,"['fog', 'Signal']",http://dbpedia.org/property/fogSignal
dbpprop,followingBy,"['following', 'By']",http://dbpedia.org/property/followingBy
dbpprop,fontUsedForTheLogo,"['font', 'Used', 'For', 'The', 'Logo']",http://dbpedia.org/property/fontUsedForTheLogo
dbpprop,footballSecretary,"['football', 'Secretary']",http://dbpedia.org/property/footballSecretary
dbpprop,footnoes,['footnoes'],http://dbpedia.org/property/footnoes
dbpprop,footprint,['footprint'],http://dbpedia.org/property/footprint
dbpprop,forane,['forane'],http://dbpedia.org/property/forane
dbpprop,forces,['forces'],http://dbpedia.org/property/forces
dbpprop,foreDean,"['fore', 'Dean']",http://dbpedia.org/property/foreDean
dbpprop,foreignLanguages,"['foreign', 'Languages']",http://dbpedia.org/property/foreignLanguages
dbpprop,forestCover,"['forest', 'Cover']",http://dbpedia.org/property/forestCover
dbpprop,formOf,"['form', 'Of']",http://dbpedia.org/property/formOf
dbpprop,formant,['formant'],http://dbpedia.org/property/formant
dbpprop,formeName,"['forme', 'Name']",http://dbpedia.org/property/formeName
dbpprop,formerAffiliation,"['former', 'Affiliation']",http://dbpedia.org/property/formerAffiliation
dbpprop,formerBandMembers,"['former', 'Band', 'Members']",http://dbpedia.org/property/formerBandMembers
dbpprop,formerBandName,"['former', 'Band', 'Name']",http://dbpedia.org/property/formerBandName
dbpprop,formerChannels,"['former', 'Channels']",http://dbpedia.org/property/formerChannels
dbpprop,formerCoaches,"['former', 'Coaches']",http://dbpedia.org/property/formerCoaches
dbpprop,formerDesigners,"['former', 'Designers']",http://dbpedia.org/property/formerDesigners
dbpprop,formerEditors,"['former', 'Editors']",http://dbpedia.org/property/formerEditors
dbpprop,formerEmployer,"['former', 'Employer']",http://dbpedia.org/property/formerEmployer
dbpprop,formerFounders,"['former', 'Founders']",http://dbpedia.org/property/formerFounders
dbpprop,formerGroupLeader,"['former', 'Group', 'Leader']",http://dbpedia.org/property/formerGroupLeader
dbpprop,formerKnownAs,"['former', 'Known', 'As']",http://dbpedia.org/property/formerKnownAs
dbpprop,formerMember(s),"['former', 'Member']",http://dbpedia.org/property/formerMember(s)
dbpprop,formerPastor,"['former', 'Pastor']",http://dbpedia.org/property/formerPastor
dbpprop,formerPresenters,"['former', 'Presenters']",http://dbpedia.org/property/formerPresenters
dbpprop,formerProfession,"['former', 'Profession']",http://dbpedia.org/property/formerProfession
dbpprop,formerRecognitionOfRelationshipsRestrictions,"['former', 'Recognition', 'Of', 'Relationships', 'Restrictions']",http://dbpedia.org/property/formerRecognitionOfRelationshipsRestrictions
dbpprop,formerStation,"['former', 'Station']",http://dbpedia.org/property/formerStation
dbpprop,formerStatus,"['former', 'Status']",http://dbpedia.org/property/formerStatus
dbpprop,formerTeam,"['former', 'Team']",http://dbpedia.org/property/formerTeam
dbpprop,formerTimeslot,"['former', 'Timeslot']",http://dbpedia.org/property/formerTimeslot
dbpprop,formerWorkplaces,"['former', 'Workplaces']",http://dbpedia.org/property/formerWorkplaces
dbpprop,formerdirectors,['formerdirectors'],http://dbpedia.org/property/formerdirectors
dbpprop,formertitle,['formertitle'],http://dbpedia.org/property/formertitle
dbpprop,formerttraininglocations,['formerttraininglocations'],http://dbpedia.org/property/formerttraininglocations
dbpprop,fortune,['fortune'],http://dbpedia.org/property/fortune
dbpprop,forums,['forums'],http://dbpedia.org/property/forums
dbpprop,foundedArea,"['founded', 'Area']",http://dbpedia.org/property/foundedArea
dbpprop,foundedAsUsja,"['founded', 'As', 'Usja']",http://dbpedia.org/property/foundedAsUsja
dbpprop,foundedation,['foundedation'],http://dbpedia.org/property/foundedation
dbpprop,founder&Ceo,"['founder', 'Ceo']",http://dbpedia.org/property/founder&Ceo
 , , ,http://dbpedia.org/property/founder/chairman
dbpprop,founderEditor,"['founder', 'Editor']",http://dbpedia.org/property/founderEditor
dbpprop,founderOfSchool,"['founder', 'Of', 'School']",http://dbpedia.org/property/founderOfSchool
dbpprop,founderOrganization,"['founder', 'Organization']",http://dbpedia.org/property/founderOrganization
dbpprop,founderViceChancellor,"['founder', 'Vice', 'Chancellor']",http://dbpedia.org/property/founderViceChancellor
dbpprop,foundersName,"['founders', 'Name']",http://dbpedia.org/property/foundersName
dbpprop,foundingBoard,"['founding', 'Board']",http://dbpedia.org/property/foundingBoard
dbpprop,foundingDean,"['founding', 'Dean']",http://dbpedia.org/property/foundingDean
dbpprop,foundingGurus,"['founding', 'Gurus']",http://dbpedia.org/property/foundingGurus
dbpprop,foundingMember,"['founding', 'Member']",http://dbpedia.org/property/foundingMember
dbpprop,foundingPastors,"['founding', 'Pastors']",http://dbpedia.org/property/foundingPastors
dbpprop,foundingPresident,"['founding', 'President']",http://dbpedia.org/property/foundingPresident
dbpprop,foundingPrincipal,"['founding', 'Principal']",http://dbpedia.org/property/foundingPrincipal
dbpprop,fourthOfficial,"['fourth', 'Official']",http://dbpedia.org/property/fourthOfficial
dbpprop,fourthWomen,"['fourth', 'Women']",http://dbpedia.org/property/fourthWomen
dbpprop,fplink,['fplink'],http://dbpedia.org/property/fplink
dbpprop,framework,['framework'],http://dbpedia.org/property/framework
dbpprop,frameworkProgramme,"['framework', 'Programme']",http://dbpedia.org/property/frameworkProgramme
dbpprop,franchinePlayer,"['franchine', 'Player']",http://dbpedia.org/property/franchinePlayer
dbpprop,francisco,['francisco'],http://dbpedia.org/property/francisco
dbpprop,freeGizmo,"['free', 'Gizmo']",http://dbpedia.org/property/freeGizmo
dbpprop,freeLabelStaff,"['free', 'Label', 'Staff']",http://dbpedia.org/property/freeLabelStaff
 , , ,http://dbpedia.org/property/freq/uency
dbpprop,frequentlyPerformedBy,"['frequently', 'Performed', 'By']",http://dbpedia.org/property/frequentlyPerformedBy
dbpprop,frequentlyUpdates,"['frequently', 'Updates']",http://dbpedia.org/property/frequentlyUpdates
dbpprop,freshmanAcademyPrincipal,"['freshman', 'Academy', 'Principal']",http://dbpedia.org/property/freshmanAcademyPrincipal
dbpprop,fresnelLensDisposition,"['fresnel', 'Lens', 'Disposition']",http://dbpedia.org/property/fresnelLensDisposition
dbpprop,friendster,['friendster'],http://dbpedia.org/property/friendster
dbpprop,fromAlbums,"['from', 'Albums']",http://dbpedia.org/property/fromAlbums
dbpprop,fromOldid,"['from', 'Oldid']",http://dbpedia.org/property/fromOldid
dbpprop,frontBrakes,"['front', 'Brakes']",http://dbpedia.org/property/frontBrakes
dbpprop,frontoffice,['frontoffice'],http://dbpedia.org/property/frontoffice
dbpprop,fuelCapacity),"['fuel', 'Capacity']",http://dbpedia.org/property/fuelCapacity)
dbpprop,fuelCapacityKg,"['fuel', 'Capacity', 'Kg']",http://dbpedia.org/property/fuelCapacityKg
dbpprop,fuelCapacityLb,"['fuel', 'Capacity', 'Lb']",http://dbpedia.org/property/fuelCapacityLb
 , , ,http://dbpedia.org/property/fuelConsumptionKg/km
dbpprop,fuelDelivery,"['fuel', 'Delivery']",http://dbpedia.org/property/fuelDelivery
dbpprop,fuelElements,"['fuel', 'Elements']",http://dbpedia.org/property/fuelElements
dbpprop,fullGameStats,"['full', 'Game', 'Stats']",http://dbpedia.org/property/fullGameStats
dbpprop,fullNameAfterBaptizim,"['full', 'Name', 'After', 'Baptizim']",http://dbpedia.org/property/fullNameAfterBaptizim
dbpprop,fullResolution,"['full', 'Resolution']",http://dbpedia.org/property/fullResolution
dbpprop,fullaname,['fullaname'],http://dbpedia.org/property/fullaname
dbpprop,fullanme,['fullanme'],http://dbpedia.org/property/fullanme
dbpprop,fullcasename,['fullcasename'],http://dbpedia.org/property/fullcasename
dbpprop,fulleren,['fulleren'],http://dbpedia.org/property/fulleren
dbpprop,fulname,['fulname'],http://dbpedia.org/property/fulname
dbpprop,fundaciòn,"['fundaci', 'n']",http://dbpedia.org/property/fundaciòn
dbpprop,fundingAgency,"['funding', 'Agency']",http://dbpedia.org/property/fundingAgency
dbpprop,fundingSource,"['funding', 'Source']",http://dbpedia.org/property/fundingSource
dbpprop,funeral,['funeral'],http://dbpedia.org/property/funeral
dbpprop,fusiongenrelist,['fusiongenrelist'],http://dbpedia.org/property/fusiongenrelist
dbpprop,futureCommander,"['future', 'Commander']",http://dbpedia.org/property/futureCommander
dbpprop,futuresLeagueTeam,"['futures', 'League', 'Team']",http://dbpedia.org/property/futuresLeagueTeam
dbpprop,fußbodenhöhe,"['fu', 'bodenh', 'he']",http://dbpedia.org/property/fußbodenhöhe
dbpprop,fy20152016Budget,"['fy', 'Budget']",http://dbpedia.org/property/fy20152016Budget
dbpprop,föddPlats,"['dd', 'Plats']",http://dbpedia.org/property/föddPlats
dbpprop,füllName,"['ll', 'Name']",http://dbpedia.org/property/füllName
dbpprop,g.Manager,['Manager'],http://dbpedia.org/property/g.Manager
dbpprop,g4tv,['tv'],http://dbpedia.org/property/g4tv
dbpprop,gTeam,"['g', 'Team']",http://dbpedia.org/property/gTeam
dbpprop,gadgets,['gadgets'],http://dbpedia.org/property/gadgets
dbpprop,gaeilge,['gaeilge'],http://dbpedia.org/property/gaeilge
dbpprop,game10Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game10Attendance
dbpprop,game10Date,"['game', 'Date']",http://dbpedia.org/property/game10Date
dbpprop,game10Loc,"['game', 'Loc']",http://dbpedia.org/property/game10Loc
dbpprop,game10LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game10LocLink
dbpprop,game10OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game10OppLink
dbpprop,game10OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game10OppScore
dbpprop,game10Ot,"['game', 'Ot']",http://dbpedia.org/property/game10Ot
dbpprop,game10RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game10RoadGame
dbpprop,game10TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game10TeamScore
dbpprop,game11Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game11Attendance
dbpprop,game11Date,"['game', 'Date']",http://dbpedia.org/property/game11Date
dbpprop,game11Loc,"['game', 'Loc']",http://dbpedia.org/property/game11Loc
dbpprop,game11LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game11LocLink
dbpprop,game11Opp,"['game', 'Opp']",http://dbpedia.org/property/game11Opp
dbpprop,game11OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game11OppLink
dbpprop,game11OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game11OppScore
dbpprop,game11Ot,"['game', 'Ot']",http://dbpedia.org/property/game11Ot
dbpprop,game11RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game11RoadGame
dbpprop,game11TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game11TeamScore
dbpprop,game12Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game12Attendance
dbpprop,game12Date,"['game', 'Date']",http://dbpedia.org/property/game12Date
dbpprop,game12Loc,"['game', 'Loc']",http://dbpedia.org/property/game12Loc
dbpprop,game12LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game12LocLink
dbpprop,game12Opp,"['game', 'Opp']",http://dbpedia.org/property/game12Opp
dbpprop,game12OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game12OppLink
dbpprop,game12OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game12OppScore
dbpprop,game12Ot,"['game', 'Ot']",http://dbpedia.org/property/game12Ot
dbpprop,game12RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game12RoadGame
dbpprop,game12TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game12TeamScore
dbpprop,game13Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game13Attendance
dbpprop,game13Date,"['game', 'Date']",http://dbpedia.org/property/game13Date
dbpprop,game13Loc,"['game', 'Loc']",http://dbpedia.org/property/game13Loc
dbpprop,game13LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game13LocLink
dbpprop,game13Opp,"['game', 'Opp']",http://dbpedia.org/property/game13Opp
dbpprop,game13OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game13OppLink
dbpprop,game13OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game13OppScore
dbpprop,game13Ot,"['game', 'Ot']",http://dbpedia.org/property/game13Ot
dbpprop,game13RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game13RoadGame
dbpprop,game13TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game13TeamScore
dbpprop,game14Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game14Attendance
dbpprop,game14Date,"['game', 'Date']",http://dbpedia.org/property/game14Date
dbpprop,game14Loc,"['game', 'Loc']",http://dbpedia.org/property/game14Loc
dbpprop,game14LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game14LocLink
dbpprop,game14Opp,"['game', 'Opp']",http://dbpedia.org/property/game14Opp
dbpprop,game14OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game14OppLink
dbpprop,game14OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game14OppScore
dbpprop,game14Ot,"['game', 'Ot']",http://dbpedia.org/property/game14Ot
dbpprop,game14RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game14RoadGame
dbpprop,game14TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game14TeamScore
dbpprop,game15Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game15Attendance
dbpprop,game15Date,"['game', 'Date']",http://dbpedia.org/property/game15Date
dbpprop,game15Loc,"['game', 'Loc']",http://dbpedia.org/property/game15Loc
dbpprop,game15LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game15LocLink
dbpprop,game15Opp,"['game', 'Opp']",http://dbpedia.org/property/game15Opp
dbpprop,game15OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game15OppLink
dbpprop,game15OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game15OppScore
dbpprop,game15Ot,"['game', 'Ot']",http://dbpedia.org/property/game15Ot
dbpprop,game15RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game15RoadGame
dbpprop,game15TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game15TeamScore
dbpprop,game16Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game16Attendance
dbpprop,game16Date,"['game', 'Date']",http://dbpedia.org/property/game16Date
dbpprop,game16Loc,"['game', 'Loc']",http://dbpedia.org/property/game16Loc
dbpprop,game16LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game16LocLink
dbpprop,game16Opp,"['game', 'Opp']",http://dbpedia.org/property/game16Opp
dbpprop,game16OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game16OppLink
dbpprop,game16OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game16OppScore
dbpprop,game16Ot,"['game', 'Ot']",http://dbpedia.org/property/game16Ot
dbpprop,game16RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game16RoadGame
dbpprop,game16TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game16TeamScore
dbpprop,game1Attendance,"['game', 'Attendance']",http://dbpedia.org/property/game1Attendance
dbpprop,game1Date,"['game', 'Date']",http://dbpedia.org/property/game1Date
dbpprop,game1Loc,"['game', 'Loc']",http://dbpedia.org/property/game1Loc
dbpprop,game1LocLink,"['game', 'Loc', 'Link']",http://dbpedia.org/property/game1LocLink
dbpprop,game1Num,"['game', 'Num']",http://dbpedia.org/property/game1Num
dbpprop,game1Opp,"['game', 'Opp']",http://dbpedia.org/property/game1Opp
dbpprop,game1OppLink,"['game', 'Opp', 'Link']",http://dbpedia.org/property/game1OppLink
dbpprop,game1OppScore,"['game', 'Opp', 'Score']",http://dbpedia.org/property/game1OppScore
dbpprop,game1Ot,"['game', 'Ot']",http://dbpedia.org/property/game1Ot
dbpprop,game1RoadGame,"['game', 'Road', 'Game']",http://dbpedia.org/property/game1RoadGame
dbpprop,game1TeamScore,"['game', 'Team', 'Score']",http://dbpedia.org/property/game1TeamScore
